IXI_ID,R_SFG_GMT,L_SFG_GMT,R_MFG_GMT,L_MFG_GMT,R_OplFG_GMT,L_OplFG_GMT,R_TrIFG_GMT,L_TrIFG_GMT,R_OrlFG_GMT,L_OrlFG_GMT,R_PrG_GMT,L_PrG_GMT,R_TFG_GMT,L_TFG_GMT,R_GRe_GMT,R_GRe_GMT,R_MOrG_GMT,L_MOrG_GMT,R_AOrG_GMT,L_AOrG_GMT,R_POrG_GMT,L_POrG_GMT,R_ParacentralLobule_GMT,L_ParacentralLobule_GMT,R_CgG_GMT,L_CgG_GMT,R_SCA_GMT,L_SCA_GMT,R_PoG_GMT,L_PoG_GMT,R_SMG_GMT,L_SMG_GMT,R_AnG_GMT,L_AnG_GMT,R_SPL_GMT,L_SPL_GMT,R_Pcu_GMT,L_Pcu_GMT,R_tmp_GMT,L_tmp_GMT,R_STG_GMT,L_STG_GMT,R_TTG_GMT,L_TTG_GMT,R_MTG_GMT,L_MTG_GMT,R_ITG_GMT,L_ITG_GMT,R_FuG_GMT,L_FuG_GMT,R_PHG_GMT,L_PHG_GMT,R_SOG_GMT,L_SOG_GMT,R_MOcG_GMT,L_MOcG_GMT,R_IOG_GMT,L_IOG_GMT,R_LiG_GMT,L_LiG_GMT,R_Cun_GMT,L_Cun_GMT,R_Ins_GMT,L_Ins_GMT,WMV,R_SFG_GMV,L_SFG_GMV,R_MFG_GMV,L_MFG_GMV,R_HiF_GMV,L_HiF_GMV
25,4.589772,4.578206,4.651255,4.429563,4.384102,4.244134,4.186588,4.232145,4.783721,4.900825,3.707739,3.616111,4.947582,5.781438,4.160659,3.539532,3.74305,3.803763,4.765603,5.393855,4.591332,4.527374,3.477836,3.61101,3.722697,3.869673,3.461037,3.823286,3.463919,3.704654,4.433724,4.089329,4.173137,4.20063,3.964739,3.817505,4.035222,4.026417,5.374339,5.448577,3.929369,4.102651,4.083914,3.759365,4.039236,4.294443,4.180503,4.537025,3.941495,4.121325,3.893653,3.537644,3.273392,3.360584,4.337083,3.781766,4.424618,3.507598,3.70095,3.587726,3.381388,3.320822,5.000948,4.622428,512170.9506,28548.51759,30672.3642,13143.89021,16748.10266,2726.142566,2381.497466
184,3.189261,3.229813,2.783542,2.816369,2.962642,3.199995,2.713304,2.700803,3.331201,2.862273,2.751047,2.773396,3.064476,3.054672,2.095195,2.476813,2.295367,2.413939,3.157231,2.926532,3.110706,3.193098,2.393366,2.478477,2.459353,2.562524,2.831237,1.798377,2.475342,2.665214,2.89081,2.761036,2.825209,3.038863,2.461802,2.568741,2.455077,2.659075,3.913334,3.898022,3.225141,2.976064,2.87883,2.539596,3.072669,2.848464,2.905908,2.93051,2.642765,2.835836,3.054476,2.873633,2.665721,2.561831,2.662867,2.918155,2.980635,2.930016,2.243164,2.314054,2.15207,2.411707,3.389475,3.348747,598291.8943,31543.69983,33584.81299,13934.94127,15388.55848,2483.950036,2036.268341
179,3.028019,2.884002,2.867566,2.920472,2.955417,3.094565,2.824443,2.808617,2.891794,3.012122,2.643981,2.346661,2.843667,2.75051,2.72875,2.984723,2.665788,2.684031,3.248672,3.452731,3.189416,3.266569,2.193594,2.194233,2.674709,2.623163,2.367118,3.161038,2.343417,2.618573,2.914167,2.842311,2.90863,2.75949,2.3647,2.412932,2.411268,2.474964,3.845846,3.985143,3.24043,3.016365,3.160644,2.589281,3.246878,3.019379,2.950483,2.885417,2.871946,2.851151,3.289804,3.490385,1.973857,2.645244,2.491226,2.591788,2.45167,2.733175,2.064735,2.163862,1.937758,1.991779,3.845365,3.333787,618987.5541,32828.36169,33642.8142,14955.87501,16795.84658,3219.616617,2599.812238
27,4.350734,4.28979,3.986731,4.386789,4.163229,4.038811,4.157601,4.035127,4.433384,4.363268,3.61999,3.521166,4.554631,4.775462,4.093904,3.859094,3.892965,3.497858,4.567371,5.322739,4.752309,4.995235,3.894749,3.21457,3.616644,3.496714,3.997331,4.764376,3.388971,3.731404,3.944049,4.12176,4.338841,4.603351,4.047444,4.174465,3.738013,4.002784,5.115699,5.217421,4.008574,3.88881,3.796178,3.26972,4.131592,3.868324,4.322302,4.282017,3.751712,3.638598,4.030639,4.552458,3.869527,3.55841,3.317485,3.90388,3.525924,3.558279,2.852825,2.573807,2.818049,2.823758,4.733933,4.202266,629373.8985,29156.43865,30904.57332,13271.36218,15560.77464,3115.578339,2949.783129
291,3.475226,3.291371,3.357995,2.915368,2.821816,2.802957,2.812502,2.53915,2.886081,2.931724,2.821456,2.263383,3.616309,3.087113,4.2724,3.475133,4.446169,4.200831,3.542527,3.176974,3.89625,3.769607,2.960824,2.75167,2.911019,2.932923,2.927643,3.262641,2.378211,2.507492,2.923378,2.528123,2.927287,1.431868,2.60368,1.719213,2.826391,2.310538,5.231077,4.960243,3.032382,3.339308,3.209706,3.85919,3.149072,2.572169,4.46457,3.603282,3.063782,2.777599,3.382435,2.98907,1.719023,0.730425,2.373155,0.930013,1.646112,1.494562,2.106589,1.711647,1.625045,1.392349,3.935368,3.61952,561493.8942,27806.61212,32273.36758,13124.05209,14490.52935,2821.537437,2592.539753
83,3.488712,3.565471,3.775764,3.532187,3.376081,3.058787,3.335121,3.351787,2.985637,3.244772,3.958564,3.688652,4.163068,3.011086,1.964411,1.671293,1.65762,1.484718,3.65896,3.262515,1.994123,2.327384,2.814453,3.381088,2.297484,2.267253,1.024145,0.870582,2.937913,3.177857,3.165304,3.536999,3.657722,3.566912,2.724026,2.636353,1.933008,2.18227,3.09134,2.297613,3.360599,3.033392,2.478103,2.163517,3.476205,3.392359,3.176141,2.948998,1.979825,1.942861,1.429426,1.67892,1.356836,1.531915,2.816401,2.678134,2.117338,1.730649,1.178685,1.151497,1.248777,1.173206,3.23335,3.234402,674926.6258,30470.4089,33206.47617,15239.56489,16228.53807,640.04974,633.31752
561,3.556903,3.828413,3.353868,3.311895,2.890652,3.030422,2.998684,2.964933,2.80795,3.213118,3.351853,3.146505,3.157612,3.813734,5.075416,4.207784,3.141235,5.62634,2.484942,3.083546,3.595044,3.822515,3.435158,3.260302,2.839196,2.839225,3.923192,4.078663,2.652408,2.648827,3.127915,2.602745,2.998408,1.792219,2.298444,1.931176,2.363104,2.239823,4.452405,4.944428,3.280277,2.912609,2.807302,2.294865,3.323296,2.448136,4.416216,3.517411,2.813334,2.468793,3.609729,3.171892,1.583815,0.880983,2.4051,1.083744,2.137471,0.699385,1.6697,1.466879,1.600421,1.289223,3.520978,3.787844,497140.6221,26469.41572,29063.06415,10285.56253,13777.95091,2540.68304,1983.324102
621,3.28399,3.341934,3.060833,3.216853,3.392761,3.168389,2.961469,3.233497,3.10119,3.009111,2.677324,2.64265,3.534708,3.416987,2.608803,2.413137,3.016537,2.856776,3.727446,3.797992,3.482629,3.533038,2.217445,2.270435,2.540572,2.744274,3.01893,2.891273,2.297174,2.687045,2.93541,2.809881,2.934316,2.84546,2.411399,2.418993,2.409656,2.47733,4.433952,3.999169,3.267616,3.037829,2.608923,2.140445,3.459733,3.043844,3.163128,3.381381,3.10116,3.04472,3.507286,3.661524,1.723761,1.562502,2.610657,2.333284,2.579794,2.44028,2.036749,2.026901,1.686854,1.720742,3.556545,3.324285,516783.4124,26531.07169,29164.65471,13828.00883,15134.16178,2913.537851,2910.576977
49,3.488228,3.619226,3.170478,3.383273,3.344696,2.721926,3.203863,2.59612,3.252887,2.691649,3.678102,3.519038,2.24628,3.311963,1.93441,2.121378,1.872738,2.041175,3.115234,3.59746,2.399186,2.994269,2.773331,2.838655,2.419795,2.377836,2.310113,2.080133,3.266268,2.945868,3.310979,3.345033,3.171396,3.158409,2.52557,2.20625,1.990743,2.109932,3.176151,3.447697,3.505592,3.187954,2.795253,2.242612,3.51347,3.259772,3.014154,2.818577,2.237634,2.118007,2.241151,2.276682,1.356525,1.242578,2.532666,2.380959,2.386226,1.550843,1.214535,1.345833,1.112374,1.196483,3.528627,3.150721,641520.4079,36499.58579,35568.28255,14568.42771,16379.65311,2729.197068,2668.344472
107,3.220694,3.272163,2.952346,3.086188,2.90684,3.16481,2.948623,3.049132,2.738627,3.041384,2.93802,2.725872,3.299837,3.042487,2.809906,2.895784,2.792946,2.198335,3.458335,3.589907,3.245993,3.503643,2.242279,2.361037,2.451388,2.541976,1.889136,2.381276,2.36355,2.552138,2.953786,2.949832,2.997851,3.040678,2.684203,2.697297,2.354738,2.36748,3.54583,3.636609,3.079376,2.893588,2.641912,2.343844,3.056723,2.734708,2.950907,2.91464,2.603187,3.069335,3.030021,3.079397,2.288661,3.004514,2.738675,2.927659,2.848849,3.083708,2.083901,2.036374,2.127181,2.337774,3.193665,3.183327,485387.287,27372.41755,27948.18881,12756.41722,13497.75362,2126.321714,1851.205289
113,3.050578,3.062757,2.794062,3.046173,2.807175,2.892655,2.917173,2.927787,2.826444,2.82792,2.713526,2.640883,3.35309,2.977949,2.965524,2.708252,2.892976,2.787219,2.922692,2.892515,3.210969,3.170662,2.25341,2.276837,2.34895,2.475049,3.444225,3.468851,2.384865,2.556416,2.82057,2.829591,2.783181,2.787597,2.514929,2.352856,2.421236,2.31087,3.309205,3.581482,2.909113,2.803052,2.401759,2.265223,3.004185,2.84527,2.837396,2.842178,2.990132,2.742452,3.234267,3.322831,2.321332,1.817162,2.613554,2.395229,2.192709,2.306271,2.155855,2.259973,1.875004,1.881698,3.085503,3.046537,499423.909,25528.93016,26224.62263,11848.75593,13767.35618,2519.743711,2035.176672
454,3.127102,3.081734,3.041984,2.99174,3.06385,2.760544,2.964438,3.045197,3.056641,2.943686,2.571121,2.592481,3.402393,3.508537,2.769239,2.754286,2.796205,2.768088,3.554186,3.687967,3.281074,3.444363,2.518446,2.377249,2.607499,2.593423,2.077922,2.030175,2.620494,2.812397,3.08115,3.217738,3.025272,2.871602,2.440302,2.517502,2.412161,2.486901,3.976748,3.853988,3.090806,2.828196,2.675587,2.323298,3.127649,2.915095,3.081398,3.11562,2.68249,2.884825,3.01777,3.580997,2.172086,2.167948,2.720356,2.602116,2.58943,2.803284,1.76655,1.941668,1.708559,1.656261,3.454643,3.341207,642832.0566,31016.37637,32897.09457,13665.02958,15868.43052,3031.769723,2596.925401
475,3.348514,3.190795,3.169252,2.880945,3.07765,3.067868,2.829052,2.642657,3.003393,3.329328,3.219405,3.003259,3.535165,3.621826,4.77811,3.827396,4.122903,4.471926,3.597738,4.385816,3.713131,4.245018,3.221089,2.991245,2.695443,2.980587,4.801931,5.572566,3.00032,3.339501,3.339619,3.132968,3.086758,2.076513,3.015414,2.519898,2.810627,2.503183,3.967291,4.431216,3.619296,3.642619,3.11661,3.469343,3.270636,2.905745,3.971717,3.308091,2.941987,2.155845,3.10856,1.942098,2.380618,0.684693,3.122728,1.195288,2.344597,1.115728,1.801989,1.332028,1.593488,1.468604,3.344057,3.589096,609051.8916,31663.83941,32933.68095,14986.67051,16836.59648,2323.669235,2528.178305
307,3.238409,3.152947,3.096392,3.090914,3.35434,3.150472,3.122166,2.920691,3.162678,3.602454,3.227836,2.694641,3.313137,3.013676,4.427174,4.045071,4.324423,5.473132,3.574048,4.242931,3.824979,3.845378,3.017065,2.880628,2.854106,2.95973,3.591241,4.589951,2.596006,2.773244,3.315442,3.233304,3.248294,2.530213,2.791055,2.280923,3.240465,2.933745,4.091917,4.175165,3.446064,3.391712,3.106841,3.461834,3.465436,2.747143,3.549131,3.148126,2.840072,1.846781,3.453413,2.837594,2.179088,1.374938,2.993027,0.975514,2.328836,1.358357,1.834881,1.488673,2.233079,1.628967,3.906833,3.719022,592049.5482,28257.89902,30724.93896,14432.46133,14535.60079,1984.35928,1816.310212
234,3.780332,3.493118,3.59976,3.283347,3.402614,3.29639,3.196465,3.29806,3.251861,4.203283,3.202221,2.487058,4.509335,3.473566,5.987871,4.915529,4.451511,5.221677,4.219793,4.333544,4.490191,4.657175,3.478406,2.360955,3.236293,2.86636,4.410353,3.807934,2.611378,2.735659,3.222869,2.75684,2.876434,2.587163,2.380858,2.739037,3.09348,2.795596,4.929785,5.912003,3.684524,3.215169,4.126243,3.10483,3.406596,3.23978,4.508054,4.105706,3.085756,3.574912,3.744412,3.89316,1.102007,3.345417,2.042017,1.812523,1.715301,1.776984,1.993508,2.124975,1.701554,2.132198,4.465585,3.555631,471926.7341,26038.62492,29538.1797,12743.65262,13934.45855,3045.308662,2623.403597
92,3.861201,3.606703,3.905678,3.174106,3.363552,2.92401,3.352198,3.001116,2.877036,2.720154,3.926326,3.264846,4.514605,2.895707,2.355018,2.474427,2.172964,2.185255,3.220283,2.572922,1.968435,2.398259,3.194511,3.533995,2.424325,2.806698,1.269653,2.46774,3.339661,3.050153,3.437718,2.946738,3.528387,3.01434,2.835113,3.425172,2.03398,3.187944,3.137553,3.016651,3.813673,2.292173,3.080274,2.569477,3.640567,2.342039,3.192566,2.890004,2.358712,2.498956,2.614223,2.620434,1.725793,2.598687,2.842966,2.075069,2.222522,1.886791,1.118475,2.043353,1.210694,2.463185,3.13458,2.689821,670561.3337,40468.5264,41108.08387,15359.14351,17126.45629,1393.670105,1327.909597
524,5.97023,5.402262,5.094766,5.294277,4.840526,4.588519,4.899607,4.681094,4.682929,4.122188,5.625111,5.467394,4.707627,4.823196,3.605208,3.327467,3.584973,4.515996,5.200971,4.61992,3.799143,3.786715,4.263129,5.410752,3.298137,3.26086,1.261041,2.286089,4.735141,5.118392,4.891996,4.885318,4.962976,5.708234,4.403604,4.143656,3.205544,3.721166,4.956932,5.312119,4.598699,4.251741,4.092235,3.733029,4.716483,4.722803,4.523036,4.577594,2.520997,3.12674,3.13222,3.028934,2.991506,2.536623,3.816121,3.424183,2.995903,2.945252,2.007822,2.047315,2.214717,2.260588,4.669449,4.285101,554670.1956,34163.49792,34000.90694,11392.31078,14433.09136,1332.002912,1531.36721
146,3.852568,3.876852,3.750419,3.529406,3.25791,2.909274,3.33531,3.069712,3.403919,2.659867,3.947649,3.604595,3.063205,3.188665,2.164548,2.073047,2.110077,2.153808,2.784884,3.013831,2.290284,2.56044,3.536012,3.384339,2.337431,2.295549,1.562524,1.386093,4.21141,3.213158,3.662193,3.160073,3.570996,3.333605,3.236388,2.870918,2.008213,2.317929,3.670696,3.334576,3.595504,2.674026,2.630165,1.993864,3.670461,3.277894,3.311585,3.471764,2.2432,2.530731,1.9298,2.857072,1.552861,1.69376,2.886975,2.720844,2.249531,1.944594,1.318942,1.471216,1.109103,1.188568,3.201298,3.210151,620058.0203,36899.76062,36455.31568,16227.91542,18991.6518,1753.838298,1701.549909
568,3.602846,3.505393,3.911837,3.536822,3.201133,3.270905,3.113937,3.080298,3.253483,2.672214,3.290573,3.518087,3.16922,2.981011,1.813326,1.821622,2.320853,1.673401,3.747252,3.255537,2.504611,2.619286,2.758915,2.741077,2.4572,2.346589,0.815733,1.273987,2.967484,3.300642,3.677924,3.286741,3.153629,3.198,2.647515,2.735584,1.892244,2.292234,2.507295,3.408548,3.466548,2.969111,2.89887,2.453249,3.535501,3.189986,3.012455,3.237594,2.127101,2.810132,2.005268,2.743479,1.844912,1.260692,2.809267,2.461305,2.651905,2.293571,1.351867,1.704938,1.277954,1.239686,3.152279,2.975524,456626.3319,26609.67745,25436.45898,11360.08567,12431.93846,1673.22566,2120.138604
547,2.752059,3.145448,2.909083,2.859633,3.307101,2.942005,2.862204,2.824924,2.946478,2.63027,3.120868,2.911154,2.163006,2.437322,4.861725,3.762165,3.402582,3.825567,3.293032,2.903353,3.975747,3.683318,2.816649,3.15726,2.854204,2.8195,3.479955,3.935359,2.59856,2.803099,3.11058,3.016286,2.805393,2.977681,2.482503,2.526578,2.51944,2.598343,4.143018,4.22132,3.325208,3.452731,3.17263,2.794783,3.047374,2.889197,3.503451,4.082953,3.171815,3.855621,3.602744,3.22746,1.711397,1.671317,2.373208,2.403858,2.543455,2.13467,1.798141,1.957557,1.709224,1.756594,4.041976,2.999841,488516.1073,21135.03877,24650.00936,12134.75297,14571.58462,2461.733199,2117.363225
208,2.937142,2.844061,2.972705,2.82612,2.939163,2.886974,2.908133,2.670057,2.727577,2.388652,2.575266,2.510639,3.197189,3.006895,2.523418,2.799674,2.223751,2.37004,3.252983,3.053426,2.933929,3.083011,2.084304,2.053837,2.37921,2.411667,3.439831,3.409847,1.964147,2.650581,2.965388,2.731257,2.795533,2.845051,2.443128,2.386128,2.293351,2.302156,3.745841,3.731674,3.125614,2.851453,2.601631,2.589123,2.866691,2.954066,2.722647,2.915457,2.496352,2.936181,3.111969,3.429964,2.476861,2.203508,2.704493,2.652502,2.664075,2.412861,2.059642,2.168792,1.993895,2.054557,3.4488,3.282753,671585.1409,29012.78619,30337.95031,16332.47438,16237.27569,3013.979355,2754.651462
634,3.529321,3.408426,3.535691,3.185533,2.816928,3.050315,2.988924,3.049465,2.787886,3.113635,3.376714,3.188921,3.418088,2.855848,2.018981,2.272723,2.254853,3.307244,2.857137,3.940628,2.245877,3.108906,2.924096,3.557414,2.335064,2.611666,2.610558,2.021689,3.044462,3.083612,3.15317,2.684943,3.220541,2.306295,2.719433,2.718406,2.217753,2.698306,2.935,3.41269,3.347372,2.80438,2.24758,2.561017,3.616717,3.123456,2.963369,3.118244,1.801227,2.290986,2.018424,2.43124,1.694575,2.419692,3.021918,2.698254,2.403494,2.37541,1.215729,1.3786,4.086082,1.806982,2.949104,3.399704,572338.6678,30251.86434,34458.76293,14896.71953,17250.47744,1683.14324,2304.607089
14,4.9448,4.848314,4.901869,4.896672,4.331271,4.167414,4.540676,4.805097,5.412781,5.107379,5.768856,4.911079,5.437143,5.068456,2.420226,2.733247,3.636063,3.331874,5.046772,5.049995,4.250528,4.738425,3.928629,4.865736,3.164119,3.093638,2.774037,1.661261,5.119393,4.723653,5.389576,4.761795,4.945073,4.807233,4.296892,4.221164,2.857652,3.362235,5.603168,6.038186,4.515303,4.418088,3.591363,3.32533,4.939475,4.907353,4.155885,4.035331,2.97127,3.797061,2.879444,3.946273,2.246534,2.449341,3.753171,3.991589,3.109215,3.641263,2.154081,2.129753,1.998632,2.165363,4.532882,4.113927,544008.3184,29515.7713,30792.813,14326.41305,16890.20845,1388.651822,2109.416482
586,5.481528,5.263411,4.67617,4.898081,4.152788,4.221134,4.371466,4.093534,4.350489,3.942652,4.917234,4.738524,5.753865,7.21378,3.830071,2.760384,3.758528,3.148653,4.711851,5.543586,3.985181,3.915108,3.826699,4.299141,3.126697,3.173065,1.422361,1.348962,4.688973,4.351073,4.094331,4.278613,4.299532,4.218652,3.908172,3.71925,2.825924,3.221897,4.979751,4.818453,3.724976,3.900402,3.093263,2.994306,4.126383,4.200992,3.669649,3.878678,2.593653,3.018872,3.00994,2.807815,2.399508,2.263055,3.674514,3.467372,2.69757,2.845233,2.055204,2.320036,2.151796,2.023553,4.174642,4.151042,716045.9447,36019.12957,37844.2713,15134.04185,18220.94061,1169.90327,1755.484162
26,4.803692,4.786746,4.327613,4.368458,4.595582,4.279764,3.847832,4.073789,4.596302,4.001381,3.564909,3.48857,4.700141,4.540892,4.751346,4.524108,4.771466,4.407682,4.712047,4.88071,5.160976,5.185495,3.524282,3.424423,4.030671,4.033792,3.527995,3.956479,3.562944,3.869244,4.329095,4.507388,4.578989,4.241571,3.911102,4.158978,4.169506,4.056348,5.087068,5.380818,3.910986,3.891414,3.486468,3.508179,4.302614,4.292819,3.737625,4.418808,3.925839,4.298266,3.997998,4.396757,3.412926,4.150939,3.67867,4.097033,3.749368,3.922441,3.219416,3.354637,3.196516,3.265684,4.952864,4.370096,455455.9032,25355.96642,26220.92806,10963.5741,13100.78039,2586.983034,2312.70476
218,4.162127,3.995879,3.873341,4.116854,3.57838,3.495832,3.337759,3.3373,3.300635,3.323579,4.067876,4.046113,4.421434,4.54989,2.435945,2.22916,2.894039,2.543226,3.880666,3.635395,2.677718,3.015499,2.897983,3.786592,2.456602,2.435068,1.215594,1.071551,3.600287,3.511643,3.60988,3.536536,3.35228,3.531597,2.89509,2.864975,2.21473,2.211887,4.012885,3.315471,3.684352,3.171485,2.983409,2.318609,3.681162,3.508723,3.125949,3.336891,2.065018,2.351341,2.109646,2.403822,2.016026,1.710293,3.154204,2.946558,2.572731,2.457301,1.412877,1.522912,1.348348,1.307589,3.53003,3.226512,563190.285,36962.27205,36798.46636,16909.49738,18978.35577,1862.704407,1990.916643
573,5.498373,5.730123,5.26108,5.637828,4.55117,4.289847,4.502392,4.593771,4.562559,4.354444,5.299437,4.709503,5.142337,5.445425,6.719678,6.352866,4.971683,5.230962,5.447942,5.521108,5.006148,5.361235,4.564019,3.925355,4.431004,4.331262,4.923407,5.645525,4.781599,4.334092,4.932104,4.690746,4.06435,3.389313,3.5046,3.168903,3.999846,3.578115,6.910091,6.964031,4.758915,4.512402,4.693,4.243689,4.282411,3.609021,5.359864,3.90735,3.726392,3.797357,3.935117,4.587015,2.110991,2.070302,3.032955,2.255717,2.48799,3.085123,2.838727,3.348624,2.377442,2.045397,5.392362,5.458484,461397.6643,23352.96718,25089.16223,8647.056268,10649.1503,2411.644432,2094.403891
2,4.638676,4.402538,4.296841,4.265401,3.927865,3.93387,4.175138,4.185822,4.49189,4.160889,3.8192,3.708771,4.472357,4.722892,3.813725,3.471131,3.402345,3.084993,4.653108,5.024177,4.441479,4.525786,3.877526,3.796508,3.432855,3.538187,3.693776,3.950986,3.490988,3.766425,3.854598,3.824488,3.901052,3.877932,3.833344,3.807043,3.640074,3.660456,5.311449,5.379643,3.94453,4.071683,4.003287,3.784784,3.893326,3.933986,4.10039,4.322516,3.868661,4.109875,4.022042,4.050536,4.176545,3.96163,3.9785,3.934653,3.867618,4.437504,3.363647,3.564823,3.426137,3.331263,4.400541,4.179343,555322.6805,29744.1796,29855.97896,13260.30486,15752.89685,2738.875017,2422.321199
470,2.079901,1.497473,2.054655,2.542403,3.247867,3.988012,2.865223,3.963215,3.130189,4.053513,2.325115,2.788367,3.197826,2.863228,1.323657,2.256826,1.966193,0.998432,2.272359,2.204968,3.056778,3.0875,2.547474,3.047229,2.34346,2.244379,2.960017,2.991548,2.524174,2.594922,2.707835,2.618186,2.408862,1.604575,1.735372,1.319721,2.530881,2.417811,4.238415,3.216357,2.911087,3.178314,4.931225,3.06184,3.755776,2.181154,3.221849,2.25002,2.951605,1.293967,0.895408,0.237298,1.62325,1.505528,2.396602,1.582036,2.701099,1.544446,1.63185,0.768838,2.041623,1.761514,4.01571,3.851031,801569.1131,16944.64633,11375.12053,5831.218509,16032.68084,4142.814703,433.54762
517,4.49758,4.622846,4.089433,4.367178,4.240962,4.569093,4.181633,4.437162,4.975271,4.290615,4.179432,3.84482,4.832339,4.865177,5.641589,5.13626,5.231962,5.810183,4.36946,4.894609,5.191973,4.286016,4.172935,4.049632,3.842573,4.041304,5.992422,4.344567,4.174454,3.815696,4.411382,3.941524,4.62459,3.161819,3.682331,2.840974,3.737739,3.232007,5.961309,6.263828,4.242304,3.922775,4.698287,3.781686,4.682941,3.241721,4.907398,4.371179,3.782061,2.705315,4.452984,3.574829,2.762968,1.808682,3.960221,2.069058,3.504761,2.38846,2.47534,1.869397,2.4652,2.245609,5.527276,5.392132,648376.3795,31387.65509,33327.21505,14506.2469,17202.46237,2880.898212,2262.454197
541,3.463154,3.591031,3.5533,3.436531,2.916006,3.145501,3.101899,3.172705,3.119129,3.206543,3.054554,2.850382,3.567116,3.862657,3.974901,3.720524,4.035924,4.374875,3.755092,3.867787,3.427563,3.666428,2.908634,2.694743,2.65374,2.564484,2.811632,4.711562,2.676772,2.875808,3.331688,2.832067,2.750227,2.021372,2.345066,2.044658,2.468091,2.665069,4.273549,4.65867,3.291243,3.263533,3.129098,2.974118,3.17536,2.593076,4.166295,4.048045,2.803629,2.917889,3.381758,3.304039,1.370225,0.738046,2.253544,1.12861,1.556454,1.040707,1.82408,1.475601,1.92611,0.748404,4.02332,4.081396,561297.863,29803.78248,31546.56356,13176.47511,13694.64016,2321.009899,2213.71209
77,3.307451,3.237207,2.9774,3.025826,3.168724,3.384699,3.067833,3.005561,3.019597,3.351915,2.913337,2.683988,3.182278,2.934935,2.643547,2.870704,2.546229,2.480152,3.29917,3.309368,3.208001,3.584822,2.047577,2.193881,2.44175,2.464532,2.346719,3.122735,2.598213,2.699538,3.183958,2.99598,2.9569,2.950094,2.68612,2.713584,2.537767,2.78561,3.75139,3.332929,3.102421,2.878145,2.882475,2.342931,2.947876,2.848489,2.877914,2.960244,3.002741,3.274894,3.430646,3.410207,2.264537,2.713409,2.600314,2.833661,2.763708,2.934685,2.243718,2.520283,2.262001,2.285772,3.849207,3.628615,477312.0083,25499.58346,27148.98306,12410.60472,12786.7247,2199.668095,2150.987283
106,2.949155,2.907506,2.864638,2.805474,2.863023,2.951146,2.729444,2.814469,2.6779,3.085327,2.832406,2.602087,3.041817,3.085368,2.916428,2.697817,2.833152,2.895183,3.101283,3.149298,3.203178,3.024633,2.507969,2.309351,2.336446,2.515014,3.563997,3.786831,2.393696,2.485724,2.995981,2.747909,2.820448,2.946803,2.557769,2.606071,2.575517,2.455783,3.620127,3.608959,3.026421,2.898539,2.589215,2.279227,3.000296,2.812585,2.862336,2.993279,2.532649,2.821604,2.883836,2.72793,2.223309,2.84361,2.393625,2.50119,2.324043,2.21263,1.780002,1.835822,1.803416,1.87678,3.387441,3.204643,707032.4075,32430.65116,33785.61979,14941.69293,16841.5989,3300.525663,2609.864407
224,3.064385,3.032634,2.943771,3.012211,2.826648,3.090183,2.661111,2.850079,3.040569,3.153757,2.643891,2.382389,3.064144,2.682084,2.238599,2.510734,2.522592,2.449795,2.9644,3.082782,3.057582,3.306037,2.071061,2.189472,2.417722,2.362623,2.885668,3.263917,2.288046,2.42808,2.900575,2.822375,2.907755,2.748529,2.574258,2.661991,2.396196,2.352994,3.613023,3.861174,2.846456,2.780594,2.307411,2.37354,3.067526,2.885221,2.79356,2.839958,2.76096,2.882876,3.55393,3.376704,2.611281,3.016753,2.667362,2.788707,2.616934,3.260678,2.173869,2.55823,2.15428,2.445504,3.313743,3.299662,510677.1714,25672.27472,26433.99456,11185.10692,14045.30297,2832.198376,2389.956826
24,4.640416,4.738039,4.358116,4.544197,4.051819,4.019586,4.236315,4.116331,4.598,4.426893,3.554528,3.421884,5.51337,4.342408,4.232041,4.259131,4.02213,4.14036,4.955664,5.339308,4.33969,4.575768,3.523603,3.400469,3.59403,3.588985,3.34807,5.306478,3.255424,3.529272,4.19775,4.114395,4.283912,4.17602,3.750792,3.740672,3.785316,3.682735,5.484601,5.606772,4.285748,4.097793,3.876422,3.792827,4.27849,3.638493,3.990125,3.986757,3.873389,4.112261,4.616775,4.063477,2.813257,2.288293,3.494026,2.940192,3.33786,2.774866,2.592773,2.674664,2.742856,2.543899,5.060042,4.674066,531188.687,29232.88946,30202.49045,14726.89845,16705.54702,2934.270224,2692.170537
46,3.311315,3.225552,3.016845,2.95086,2.916263,3.009771,2.971245,2.714648,3.446871,3.296035,2.64238,2.670398,3.244374,2.864916,2.525318,2.464343,2.615187,2.213085,3.677206,3.38064,2.932973,3.240827,2.454114,2.229552,2.513918,2.449266,2.533697,3.083607,2.241163,2.537695,2.847481,2.885866,2.887517,2.744673,2.500363,2.531535,2.648677,2.58243,3.819991,3.7588,2.920709,2.923678,2.55032,2.485505,3.101445,2.985435,2.939579,3.088686,2.829513,2.893505,3.566441,3.19523,2.068275,2.34626,2.669151,2.432091,2.538192,2.698203,2.082352,2.228637,2.009517,2.196828,3.288596,2.885864,516123.4005,26641.51816,28044.65414,12809.65612,13971.20853,2655.944928,2664.31632
