IXI_ID,R_SFG_GMT,L_SFG_GMT,R_MFG_GMT,L_MFG_GMT,R_OplFG_GMT,L_OplFG_GMT,R_TrIFG_GMT,L_TrIFG_GMT,R_OrlFG_GMT,L_OrlFG_GMT,R_PrG_GMT,L_PrG_GMT,R_TFG_GMT,L_TFG_GMT,R_GRe_GMT,R_GRe_GMT,R_MOrG_GMT,L_MOrG_GMT,R_AOrG_GMT,L_AOrG_GMT,R_POrG_GMT,L_POrG_GMT,R_ParacentralLobule_GMT,L_ParacentralLobule_GMT,R_CgG_GMT,L_CgG_GMT,R_SCA_GMT,L_SCA_GMT,R_PoG_GMT,L_PoG_GMT,R_SMG_GMT,L_SMG_GMT,R_AnG_GMT,L_AnG_GMT,R_SPL_GMT,L_SPL_GMT,R_Pcu_GMT,L_Pcu_GMT,R_tmp_GMT,L_tmp_GMT,R_STG_GMT,L_STG_GMT,R_TTG_GMT,L_TTG_GMT,R_MTG_GMT,L_MTG_GMT,R_ITG_GMT,L_ITG_GMT,R_FuG_GMT,L_FuG_GMT,R_PHG_GMT,L_PHG_GMT,R_SOG_GMT,L_SOG_GMT,R_MOcG_GMT,L_MOcG_GMT,R_IOG_GMT,L_IOG_GMT,R_LiG_GMT,L_LiG_GMT,R_Cun_GMT,L_Cun_GMT,R_Ins_GMT,L_Ins_GMT,WMV,R_SFG_GMV,L_SFG_GMV,R_MFG_GMV,L_MFG_GMV,R_HiF_GMV,L_HiF_GMV
164,3.114541,3.040198,2.990365,2.957915,2.971247,2.877814,3.012619,2.849136,2.991829,3.124148,2.561478,2.406351,3.318597,3.029116,2.537793,2.692151,2.670645,2.373243,3.26957,3.489756,3.536739,3.467644,2.041457,2.34367,2.443143,2.420211,2.113114,2.584099,2.285397,2.504154,3.060182,2.875489,2.906712,2.73524,2.492512,2.381614,2.607951,2.48774,3.77163,3.733029,2.937434,2.904812,2.414607,2.10812,2.949516,2.780595,2.769243,2.887016,2.736068,2.767574,3.343668,3.215878,1.683531,1.55071,2.294286,2.20977,2.159999,2.002143,1.726601,1.762348,1.606491,1.579939,3.30302,3.364457,543180.5193,22389.07693,22566.49581,10792.59976,13147.63655,3034.299255,2838.292653
552,3.302523,2.995765,2.92242,2.916517,2.874416,2.680234,2.888901,2.776138,2.82316,2.883534,2.4553,2.633218,3.320365,3.229212,2.770765,2.716877,3.110227,2.850417,3.507644,3.77871,3.339011,3.104907,2.304336,2.470307,2.230675,2.237079,2.625143,2.565,2.185478,2.660783,2.701579,2.945737,2.819701,3.028741,2.697243,2.781166,2.483499,2.51211,3.69181,3.768213,2.85033,2.713217,2.310903,2.045391,3.08771,2.982376,3.171134,3.342941,2.720213,2.98887,3.035376,3.077114,1.916997,2.717008,2.478096,3.129374,2.484854,3.096875,2.094445,2.050397,1.816201,2.006652,3.3814,3.848448,481973.0323,24681.63332,25995.07749,11716.50866,12894.46719,3010.104175,3074.806213
503,2.702498,2.652183,2.549217,2.623762,2.861382,2.604627,2.459489,2.6108,2.78515,2.787102,2.06934,1.939607,3.211691,2.798544,2.781705,2.624689,2.546123,2.643053,3.050783,3.066729,3.103174,3.404606,2.120388,1.992911,2.127606,2.140361,2.897861,2.171613,1.830479,1.994387,2.390308,2.493377,2.459525,2.591166,2.039567,2.153342,2.160644,2.207566,3.965742,3.902961,2.709143,3.000184,2.10345,2.288678,2.785462,2.751022,2.408483,2.857483,2.190413,2.292457,2.767906,2.501085,2.041072,1.771112,2.232899,2.316394,2.075982,2.054346,1.460697,1.590755,1.576072,1.567002,3.612718,3.701083,544482.5211,26595.26186,27839.01491,12053.91661,12432.22944,3325.94689,2705.835957
535,2.87548,2.888724,2.918645,2.783825,2.772497,2.717151,2.78767,2.996301,3.129468,2.718308,2.014168,1.786758,4.208237,4.398591,2.799335,2.995879,3.024388,2.268472,3.20901,3.419671,3.508499,3.112928,1.61441,1.57354,2.266039,2.184571,3.631161,3.30084,1.819262,2.038131,2.559733,2.508294,2.881563,2.922695,2.280138,2.179968,2.248823,2.148537,3.61775,3.878928,2.91604,2.94846,2.536058,1.985771,3.27214,2.904915,2.952912,2.929815,2.645129,2.539966,3.513289,2.791369,1.828631,1.704825,2.949283,2.088521,2.002199,1.76728,1.258738,1.332089,1.708888,1.585471,4.179366,3.642537,519580.123,26690.2719,26083.07911,12054.46417,13299.02875,2715.613186,2143.362106
114,2.630658,2.662888,2.751033,2.89319,2.92247,2.601003,2.969248,2.696947,2.805618,2.929399,2.169777,1.901036,3.356705,3.457833,2.811832,2.56071,2.840217,2.477601,3.567117,3.786252,3.284595,3.259567,1.801068,1.562268,2.258721,2.238721,2.636763,2.928475,1.754176,2.041922,2.512615,2.511604,2.578734,2.475533,1.984497,2.079416,2.100324,2.209154,3.958429,3.743482,2.794009,2.669137,2.424402,2.145954,2.820979,3.037554,2.448353,2.840895,2.501688,2.627773,3.321261,2.786236,1.495203,1.569653,2.444432,1.976871,1.831955,1.958479,1.483408,1.531133,1.404589,1.46142,3.111757,2.728766,449216.1669,21843.84376,22494.39837,11706.68935,14264.06128,2010.870803,2063.72629
382,3.507655,3.744363,3.328287,3.528175,2.896599,3.307766,2.893207,2.872598,2.656395,2.946666,3.1378,2.905595,3.39665,3.285924,4.571845,4.846682,4.620399,4.574016,3.886412,3.939163,3.899156,4.057333,2.714361,2.665027,2.758037,2.953151,4.947501,4.30544,2.352626,2.641214,3.134238,2.865921,3.177589,1.868385,2.490982,2.15396,2.401514,2.135303,4.502802,5.191832,3.295961,3.520102,2.899976,3.037317,3.340828,2.459706,3.745319,3.146301,2.665777,2.972961,3.511971,2.659432,1.589119,1.061396,2.653681,1.182454,1.865485,1.832452,1.59869,1.723149,1.529828,1.395016,3.853544,4.155491,536102.928,24865.25841,26496.74015,11656.39649,12310.19221,2837.696878,2561.254041
494,2.921389,2.943536,3.131578,2.810715,3.018799,2.938831,2.888792,2.688219,3.333816,2.864575,2.258697,2.181,3.947275,2.906243,2.926338,2.920479,3.124223,2.818351,3.499421,3.449415,3.786588,3.666891,1.875612,1.762998,2.292635,2.419807,2.387586,1.684602,2.051579,2.326408,2.6898,2.585528,2.615965,2.733813,2.250578,2.499332,2.343633,2.476846,4.122356,3.796013,2.910857,2.861061,2.272363,2.425617,2.896856,2.846651,2.643233,2.96813,2.742751,3.192199,3.416993,2.748319,1.497568,1.818084,2.425312,2.668221,1.994086,2.423416,1.497511,1.851605,1.498809,1.703713,3.784337,3.366219,576285.9921,28799.3176,26575.6646,12792.10302,14759.93247,3239.819782,2721.129496
484,3.9792,4.106357,4.246472,3.750173,3.392697,3.042257,3.631088,2.947007,2.915963,3.095002,3.908954,3.770141,3.789868,3.282667,1.760469,2.001407,2.204944,1.900114,3.610719,3.333151,2.489534,2.343762,3.069638,3.265324,2.604098,2.580424,1.759929,0.931399,4.168667,3.957999,3.60429,3.757492,3.368095,3.341417,2.551767,2.562303,2.224038,2.533612,2.371905,2.181455,3.298823,3.192222,2.57901,2.487089,3.263482,3.179418,3.192442,2.739023,2.184566,2.436966,2.385495,2.704749,1.830956,1.707011,2.968609,2.82029,2.422016,1.85824,1.294166,1.6251,1.307148,1.242865,3.639949,3.241507,465339.0379,29419.2208,31946.3883,10969.3132,13476.2747,2117.945148,2139.38906
467,3.060421,2.905313,2.853299,2.912978,2.685139,2.836474,2.631216,2.573648,2.81498,2.980031,2.108861,2.046301,3.522663,2.702723,2.816048,2.49916,2.808605,2.369727,3.11747,2.932591,3.461739,3.412698,1.990206,1.894626,2.299832,2.369075,3.242973,3.219002,2.015971,2.246165,2.646811,2.685241,2.742238,2.854799,2.376372,2.247596,2.340071,2.386439,3.628424,3.943326,2.374217,2.717627,1.900775,2.097281,2.566426,2.794127,2.463264,2.823268,2.494363,2.613288,2.989602,2.707011,1.86435,2.351384,3.055623,2.390837,2.248573,2.42147,1.382405,1.515801,1.582012,1.620083,3.11278,2.904056,487505.0615,26371.00403,25276.47501,12658.21918,14486.89266,2833.379255,2644.053465
364,3.030212,2.965829,2.941473,2.912157,2.841525,2.871471,2.722332,2.654281,2.977179,2.759241,2.4813,2.263022,3.112344,2.653888,2.663476,2.401561,2.399325,2.432511,3.169888,3.442967,3.15297,3.193516,2.037142,1.88746,2.223917,2.201746,2.548585,2.601907,2.059563,2.320903,2.701768,2.682443,2.773364,2.5136,2.292723,2.293486,2.312642,2.291243,3.927552,3.631607,2.781221,2.784649,2.284481,2.188968,2.944423,2.678091,2.953657,2.676412,2.613504,2.538197,3.288919,3.015183,2.121999,2.289239,2.447276,2.28334,2.415142,2.339263,1.621982,1.757757,1.728939,1.78506,3.142421,3.314662,471580.8379,22701.48916,24294.29964,11730.40515,12311.01742,2758.075552,2297.94161
537,3.372455,3.209693,3.442894,3.233932,3.137177,2.927596,3.089833,2.775839,2.64609,2.55252,3.568534,3.683848,2.425527,2.470238,1.701504,1.655766,1.848284,1.904761,2.649879,2.870053,1.848491,2.272081,2.171534,2.796927,2.162528,2.184865,1.90228,2.216577,2.850235,2.891407,2.928742,3.219974,2.986123,2.855802,2.506692,2.297193,1.842291,2.245462,2.94379,2.942977,2.697081,2.858721,2.37219,2.584869,2.849676,2.94561,2.694745,2.640745,1.730313,2.104579,2.066795,2.164407,1.263688,1.089311,2.294717,1.878672,1.877362,1.515704,1.001294,1.09534,1.100109,1.128565,3.05577,3.013107,551642.5553,29736.44365,27843.56323,13545.11232,14531.78864,2394.769019,2073.094168
326,2.952754,2.877548,2.790943,2.732939,2.309263,2.096193,2.466129,2.827606,3.052189,2.488012,1.88046,1.767347,3.158746,3.336214,2.919141,2.361967,2.862281,2.299756,3.872783,3.250841,3.154578,2.941528,1.835223,1.62593,2.451259,2.217725,2.050526,1.564888,1.724781,2.035874,2.300024,2.583182,2.699446,2.769307,2.372587,2.433777,2.61025,2.328584,4.042072,3.812111,2.25792,2.472999,2.242976,1.921914,2.628243,2.968818,2.447797,3.256952,2.372998,2.978085,2.644123,3.007322,1.92343,1.551324,2.898783,2.556623,2.210297,1.914799,1.283075,1.262842,1.571106,1.377927,4.201141,3.113093,473395.4452,27560.37083,27103.44464,9728.170775,12428.64305,2808.341098,2453.562021
493,2.578195,2.579122,2.575428,2.719855,2.801687,2.754668,2.580845,2.647984,3.175415,2.800226,2.077784,1.950625,3.359152,3.879471,2.65751,2.789376,2.583895,2.269851,3.348146,3.383464,3.543735,3.358949,1.664771,1.566963,2.233203,2.225074,3.218495,3.322457,2.003784,2.221773,2.711533,2.794443,2.805061,2.782899,2.474215,2.525147,2.351447,2.32673,3.696215,3.694512,2.943742,2.87864,2.178338,2.019186,3.02185,2.985802,2.801745,2.937738,2.475003,2.837707,3.556986,2.767197,2.294892,2.393921,2.860369,2.553755,2.534895,2.306915,1.826087,1.778736,1.829084,1.974617,3.315502,2.792891,561559.5153,24590.32507,25520.43151,12056.81123,15148.94294,3081.821862,2389.283533
641,3.27385,3.067429,3.242397,3.275716,3.131328,2.922203,3.05343,2.819091,3.284546,3.465899,2.033129,2.048028,4.011209,3.743409,3.145496,2.918287,3.078798,2.761024,3.953306,3.686636,3.917655,3.861438,1.730115,1.655853,2.329897,2.231365,1.612773,2.053419,1.525678,2.125604,2.50052,2.790425,2.775526,2.731122,2.051378,2.024547,2.070279,1.997817,4.140776,3.970523,2.649569,2.9604,2.042561,1.637861,3.015582,2.90741,2.696208,3.202474,2.693795,2.854483,3.006993,2.964694,1.540539,1.57351,2.384535,2.446812,1.914514,2.272997,1.481275,1.466792,1.25313,1.256412,3.807034,3.58814,578769.0529,28933.87162,29766.19605,13879.81851,15874.40073,2954.229577,2856.656906
249,2.876124,2.789761,3.033086,2.776958,2.794378,2.749044,2.73404,2.846965,3.044831,3.025642,2.198717,2.181701,3.170732,3.34878,2.268586,2.576536,2.152221,2.196811,2.937075,3.444268,3.20872,3.143687,1.963777,1.91852,2.182769,2.158975,1.9154,1.755455,2.018788,2.058794,2.759595,2.677801,2.80715,2.895567,2.421072,2.383518,2.391741,2.507993,3.911509,3.568325,2.695607,2.563135,1.969693,1.855025,2.981106,2.791244,2.736588,3.19804,2.313695,2.574556,2.8655,2.84364,2.2003,1.492187,2.559095,2.256988,1.936742,1.838957,1.596067,1.559181,1.822771,1.631847,3.12464,3.053609,435061.2077,21908.03435,21848.81194,10535.51177,11178.22682,2297.952533,2114.808264
72,3.933144,3.654808,3.686016,3.221903,2.707752,2.697776,2.828604,2.862913,2.087196,2.667468,3.377635,4.026088,3.016529,2.771378,2.427561,2.079693,2.178934,2.167202,3.194883,2.84953,2.572485,2.657474,3.039935,2.882848,2.138633,2.064331,2.99255,2.091144,2.929642,3.392552,2.756895,3.06007,2.92893,3.078741,2.418843,2.621519,2.151466,2.13315,3.501862,3.320441,2.479741,2.670793,1.969925,2.236031,2.651706,2.971226,2.7611,3.016738,2.463117,2.652227,2.279562,2.175271,2.117391,2.213955,2.489494,2.740469,2.303166,2.656739,1.531032,1.621087,1.398964,1.603623,2.831448,2.741129,490137.3893,31882.61811,33810.47229,12649.76682,13615.55919,2513.341948,2069.619944
443,3.014882,3.092281,4.170957,3.527273,2.609944,2.705163,2.551924,2.778939,2.142868,3.372189,3.024511,3.095093,2.885411,3.904655,2.178334,2.052575,2.19503,2.315102,2.752202,3.351662,2.105166,2.571454,2.190884,2.691134,2.271283,2.313504,1.53612,1.443455,2.451266,2.491092,2.914587,3.114337,2.697161,3.17649,2.289607,2.309178,2.091606,2.362957,2.668217,3.428576,2.630262,2.540436,1.871898,1.73513,2.804279,3.044337,2.663296,2.961418,1.934604,2.290581,2.608539,2.195995,1.842407,1.548089,2.548574,2.586891,2.3046,2.605078,1.429787,1.665398,1.368439,1.617901,3.007568,2.589301,427522.9679,23931.49764,25612.26614,10465.90495,11215.06876,2494.896682,2333.594567
465,3.570095,3.278652,3.709908,3.352371,3.636328,2.603485,3.50338,2.797785,3.166141,2.804926,3.747391,2.633437,3.311381,3.673576,2.157319,1.852895,2.340851,2.537157,3.592937,3.695974,3.009772,2.768856,3.074595,3.306503,2.130832,2.222632,1.397467,0.901887,3.282703,2.69646,3.08215,3.058661,3.265687,3.266642,2.886681,2.445809,2.175433,2.510363,3.549905,3.128566,2.996864,2.470424,1.940164,1.696029,3.29534,3.196126,3.022305,3.600991,2.74648,2.419341,2.139504,2.254307,1.592616,1.590237,2.904851,2.584341,2.625801,1.780563,1.316037,1.422382,1.19771,1.290489,3.346793,2.895504,413697.077,28811.01505,27408.94381,9378.596208,11470.4131,2790.255582,2581.606826
257,3.009421,3.114115,3.126355,2.910906,2.570282,2.59158,2.883811,2.926107,2.521387,2.679189,3.12412,3.00547,2.660671,2.71572,2.392346,2.036084,2.190898,1.872036,3.277285,3.321367,2.341536,3.24333,2.69029,2.577615,2.148457,2.270043,1.38458,2.171339,2.423293,2.75615,2.605408,2.821648,2.796692,3.08755,2.54206,2.456731,2.382935,2.56771,3.297331,2.658736,2.322652,2.292509,1.803258,1.803273,2.801677,2.752871,2.40812,2.643859,2.62163,2.785212,1.438653,1.778293,1.856846,2.10188,2.775999,2.572329,2.304863,2.614236,1.421467,1.729313,1.486733,1.681977,3.492828,3.266958,404339.1169,21570.06011,22020.1691,7950.41528,9351.121442,2665.205887,2548.42279
463,2.932633,3.178414,2.846649,2.653362,2.538844,2.550477,2.375131,2.218225,2.16862,2.54772,2.883579,2.460793,2.777131,3.765538,3.899054,4.399142,3.577355,4.446848,2.971239,3.938913,3.091431,3.362865,2.712061,2.693134,2.622557,2.79953,2.628723,4.161901,2.28152,2.135926,2.74368,2.423659,2.179846,1.988031,1.979023,1.760141,2.579848,2.233099,4.557022,4.785954,2.762431,2.909236,2.635296,2.49407,2.986101,2.349696,4.210058,3.210101,3.642766,2.794726,3.458549,2.881453,1.142859,0.986245,2.003949,1.47172,2.392349,1.898183,2.21616,1.848787,1.568783,1.549978,3.306143,3.425954,476604.3976,22748.46754,24250.76137,13182.26246,12578.17085,3014.068474,2687.192725
456,2.901524,2.656392,2.741327,2.812874,2.775995,2.645784,2.597989,2.659479,2.632933,2.719172,2.134307,2.087506,3.808097,2.786955,2.738811,2.179065,3.037072,2.306112,3.541851,3.385084,3.175352,3.249256,2.025805,1.795212,2.331491,2.172503,3.199841,2.913305,1.876972,2.136208,2.556642,2.47235,2.756529,2.588017,2.352838,2.125911,2.34529,2.121791,3.464099,3.450757,2.536309,2.552574,1.844426,1.642144,2.891744,2.624669,2.462056,2.798716,2.43542,2.719263,2.724536,2.877667,1.761235,1.578102,2.244526,2.177813,2.300948,2.146538,1.626152,1.680745,1.571471,1.517811,3.252139,2.940265,441692.6077,23037.36486,22776.50021,10188.09708,11015.16532,2198.375802,2029.133481
551,2.813451,2.870448,3.084745,2.637777,2.691398,2.664076,2.94598,2.457075,3.289841,3.057055,1.695582,1.502983,3.217503,3.346677,2.706076,2.398266,2.955088,2.068076,3.844765,4.133369,3.131231,3.117362,1.581451,1.386139,2.418595,2.366313,2.58355,2.064424,1.397828,1.685234,1.900212,2.325201,1.879361,2.955167,1.504417,2.206386,1.861665,2.066243,3.517543,4.532316,2.120661,2.146112,1.986259,1.889229,2.582982,2.959337,2.67362,2.937187,2.493059,2.577433,2.235764,1.539665,1.654776,1.909975,2.036859,2.293857,1.721224,1.546334,1.434333,1.354779,1.369141,1.413658,3.641724,3.734774,578609.6346,25557.94472,26887.73586,13190.67148,14492.40789,2144.006296,1941.262963
252,3.555239,3.346826,3.199681,3.18896,2.620842,2.655325,2.904727,2.903161,2.652433,3.159602,3.523889,3.56114,2.852823,3.258814,2.199861,2.086987,2.167694,1.759909,3.155054,3.920166,2.449829,2.088243,2.501073,2.456934,2.361164,2.194047,1.28812,1.407176,3.052499,2.832207,3.164691,3.029787,2.830924,3.196229,2.416771,2.324765,2.086264,2.102595,3.163135,2.820234,2.779616,2.633281,2.18981,1.845353,2.794123,2.760104,2.773492,2.944546,2.335283,2.476411,1.742023,2.130373,1.789126,1.881486,2.508469,3.285466,2.372299,2.247887,1.326203,1.463374,1.331437,1.240411,3.019942,2.953532,407538.6446,26563.43939,27103.40206,11344.72002,13500.31989,2464.244378,2327.331673
521,6.615008,6.07555,6.540882,5.89803,4.338164,3.767588,4.953309,3.735603,4.146006,3.845403,4.222387,4.436964,7.428943,8.09325,3.895706,4.565001,3.866487,4.475254,6.567867,6.046471,4.019129,3.919485,3.298132,3.355542,3.847426,4.025779,2.864921,3.724252,3.907862,4.157989,4.917455,4.524378,5.179544,5.01407,4.077016,4.541759,3.364421,4.067709,6.095884,6.554662,4.195541,4.193661,4.023321,3.570407,5.067327,4.875714,5.100406,5.977822,3.490252,3.602916,3.081183,3.05741,2.989909,3.286343,3.949139,3.743104,4.218413,3.598546,2.284298,2.770721,2.525655,2.933759,5.540252,5.026318,432880.0245,26721.05095,25423.38375,11119.08272,13239.27371,2474.250458,2047.664329
646,3.786364,3.467335,3.254924,3.452993,2.559153,2.858031,2.616068,2.66272,2.618535,2.712743,3.482398,3.787907,2.924852,2.660175,1.923383,1.824743,2.288386,1.734537,2.746796,2.792848,2.407915,2.712465,2.879865,3.028144,2.310727,2.383988,2.172386,3.024985,2.81035,3.00145,2.828439,3.506123,2.662165,3.677591,2.302796,3.065308,1.970051,2.565959,2.472658,2.225768,2.282072,2.138783,1.84564,1.570481,2.834346,2.699336,2.288893,2.142016,1.739801,1.621136,2.176706,1.815547,1.852301,1.837933,2.53578,2.974387,1.883782,1.725426,1.203372,1.287179,1.32285,1.587784,2.952106,3.061219,444197.8177,27452.06659,27286.85973,10287.35908,12153.96762,1600.596024,2138.844271
482,3.771551,3.848208,3.549264,3.545459,2.934093,2.911813,3.155007,3.238732,3.45301,3.610466,3.354868,3.434717,4.271955,3.955366,2.260924,1.747568,2.672799,2.789458,3.34086,4.350787,2.7004,3.54086,2.778395,3.455845,2.458771,2.471637,2.201508,2.096031,2.856053,2.967988,3.047706,3.117297,3.006742,3.170136,2.438835,2.447059,2.094869,2.291587,3.991717,3.263126,2.947392,2.312702,2.449495,2.15602,2.368317,2.703278,2.373074,2.969783,2.215589,2.470287,2.590248,2.375491,1.852894,3.09874,2.654629,4.547657,2.23153,4.385407,1.383618,1.468759,1.292484,1.566027,3.605749,3.521994,419744.5736,28336.8772,27680.8191,10642.34314,14546.39811,2391.778624,1993.482236
416,2.779206,2.707777,2.592028,2.580574,2.894897,2.445894,2.495585,2.602925,3.065781,2.769531,2.005684,1.831997,3.05188,3.058909,2.446045,2.813142,2.488592,3.026504,3.100423,3.193466,3.095925,3.128567,1.913267,1.758925,2.471167,2.460435,1.551827,2.925879,1.806662,2.241883,2.513617,2.598315,2.59674,2.86826,2.178082,2.118524,2.341156,2.21625,3.789771,3.785392,2.70142,2.865216,2.23246,2.243452,2.75446,3.083017,2.655709,3.276549,2.560811,2.865783,3.090116,3.199902,1.715503,1.560276,2.073126,1.976489,1.856655,1.806592,1.558294,1.645114,1.495394,1.493648,3.396464,2.681637,511885.4646,26477.26157,25693.23037,12732.82513,14357.12835,2635.818908,2172.144739
497,2.781927,2.788428,3.088262,2.92299,2.998781,2.581118,2.855791,2.731702,3.706644,2.910075,2.061454,2.015886,4.882851,4.165844,2.864474,3.144787,3.410352,3.532646,4.272297,4.216076,3.166691,3.35183,1.698662,1.829052,2.270732,2.213297,2.005276,2.477408,1.855122,2.13974,2.880794,2.651126,2.801811,2.690138,2.210325,2.324284,1.981312,1.560226,4.377116,3.683025,2.884356,2.888635,2.879603,2.310093,3.357915,3.132975,2.909746,3.282476,2.379314,2.51072,3.305804,1.790854,1.550874,1.343024,2.557451,1.89068,2.04192,1.512333,1.4059,1.446517,1.378818,1.369528,3.959975,3.184588,531485.1291,30505.8775,31516.89052,11886.30148,13383.65638,3156.750622,2644.838391
447,2.743709,2.836618,2.863174,2.700259,2.818278,2.768017,2.709756,2.915397,2.722444,2.888293,1.987047,1.723345,2.873103,3.269663,2.691677,2.558631,2.640496,2.465207,3.304643,3.847335,3.461353,3.385758,1.600944,1.538128,2.414333,2.459005,1.793674,2.057863,1.724629,1.941855,2.359807,2.506085,2.665597,2.713637,2.358572,2.24813,2.168928,2.388802,4.159431,4.062357,2.440946,2.623657,2.588258,2.035668,2.606606,2.827118,2.506745,2.811237,2.284299,2.464549,3.313596,3.157587,1.630177,1.584343,2.41176,2.267661,2.205027,2.03131,1.488272,1.674585,1.486903,1.51201,3.689127,3.337061,516399.9287,25675.0518,26398.61206,13558.90735,13070.40371,2523.880978,2232.379665
216,3.787271,3.400577,3.534628,3.515565,3.120627,2.78231,2.918567,2.880044,3.546747,2.398234,3.531048,2.895736,3.056016,3.908754,2.090471,1.811055,1.700815,2.164007,2.816353,3.468451,2.422832,2.576422,2.612008,3.361508,2.401327,2.265941,1.219251,1.805865,3.063568,3.078444,3.436256,3.66453,3.648689,3.129553,2.731789,2.332621,1.843482,2.368999,2.86002,2.840138,2.886202,2.794964,2.193908,2.499213,3.118238,2.831501,2.819613,2.976888,2.244322,2.464024,2.43654,2.158583,2.090455,2.118737,3.237902,2.317081,2.242902,1.909927,26.895253,1.439725,1.294227,1.387037,3.127567,3.127525,466605.0521,27661.32601,30166.68474,11389.49883,11852.12036,2210.149211,2264.10238
420,3.452792,3.388223,3.42273,3.161519,3.279996,2.873731,3.450009,2.83768,3.171874,2.942253,2.881877,2.375255,3.443596,3.669279,3.499239,2.796389,3.551977,3.154943,4.255153,3.84977,3.255012,3.579466,2.11571,2.053756,2.44729,2.576927,1.433364,1.388931,2.383607,2.467353,3.100296,2.731829,2.937219,2.949654,2.328784,2.338292,2.417502,2.390717,4.559077,4.302141,2.65285,2.89503,2.174057,2.171007,2.662259,2.942175,2.477239,3.298038,2.726673,3.318214,3.345931,3.062427,1.57157,2.35538,2.527174,2.475241,2.143859,2.51824,1.493004,1.898238,1.562296,1.754698,4.356521,3.867252,401819.4826,21458.86887,23040.84814,11224.42911,11042.39832,2198.93708,2244.286258
327,3.725467,3.760719,3.501811,3.968612,3.3155,2.825963,3.481506,3.044906,3.281366,2.731004,3.963156,3.506879,3.231541,4.196049,2.268964,1.677716,2.21271,1.74142,3.714889,3.538069,2.970264,2.991255,3.111916,3.679289,2.450759,2.491915,2.79397,2.873039,3.625493,3.463566,3.534658,3.124923,2.972355,3.378334,2.705764,2.607959,2.470871,2.889769,3.653829,2.80257,3.272639,2.633026,2.195733,2.016483,3.273647,3.233847,2.531469,2.726905,2.375036,2.439013,2.350519,2.480316,1.760308,2.05231,2.669012,2.673608,1.993589,1.600782,1.183846,1.468051,1.339378,1.458485,3.780655,3.242022,428331.0942,26277.73199,28609.34149,10269.19014,12901.20288,3160.286042,2244.017811
433,2.726516,3.732175,2.700423,0.959383,2.634454,3.025901,2.723231,2.698356,2.626255,2.805213,2.633494,3.272941,2.45998,4.684445,2.283591,4.312013,2.356334,4.761908,2.428073,4.314864,2.356574,3.816943,2.758156,2.830473,2.656202,2.828567,2.3759,0.5089,2.730537,3.176939,2.707019,2.827274,2.628649,3.227843,2.814383,3.055242,2.764815,2.830925,4.331345,4.961428,2.680999,3.360221,2.594308,4.054461,2.677887,2.673178,3.644131,3.913515,3.517217,2.986173,2.775284,3.004437,2.963021,1.628679,2.819843,2.407701,2.715349,2.822033,2.720627,2.146337,2.59464,1.781289,2.488586,3.43506,496832.5038,29094.27254,45138.10981,11290.6794,21672.07784,2177.385921,2437.090689
384,3.616139,3.490572,3.187949,3.594299,2.638138,2.32771,2.72184,2.883982,2.773237,2.386525,3.242105,2.82392,3.844054,3.80948,2.246732,2.167524,2.561527,1.782469,3.259531,2.340818,2.97551,2.720965,2.153772,2.74361,2.242019,2.298852,2.578494,3.022633,2.329905,2.609843,2.755724,2.797885,2.85666,3.246844,2.260965,2.628588,1.834736,2.146163,3.252819,2.560485,2.660595,2.37829,2.265833,1.696191,2.810742,2.540486,2.269341,2.477412,1.965892,2.362631,2.199022,2.040817,1.801242,2.054716,2.805577,2.752071,2.069648,2.052286,1.185756,1.277302,1.301733,1.843565,3.26223,3.364023,413680.7751,23506.14708,22574.06056,10647.05425,10638.10847,2290.77837,2002.276711
172,2.805298,2.767584,2.94452,2.868032,2.78997,2.614246,2.849763,2.803901,3.166142,2.623828,2.076701,1.675332,3.78971,2.880303,2.662202,2.305188,3.267409,2.542993,3.924324,3.768403,3.440419,3.231565,1.655091,1.659974,2.382449,2.380663,2.125948,2.699806,1.795035,1.938342,2.778313,2.481791,3.110048,2.865109,2.400059,2.419287,2.377778,2.504641,3.771414,3.913586,2.78521,2.4237,2.357239,1.91534,3.144305,2.833863,3.086273,3.109616,2.531518,2.850602,3.208423,2.85928,1.641567,1.830218,2.630926,2.175467,2.049655,2.033544,1.332397,1.333075,1.539256,1.427167,3.436743,3.262408,632324.4914,31538.51573,33776.92546,18739.61976,17559.4087,3219.790111,2208.23971
158,2.803928,2.762452,2.776538,2.881271,2.729121,2.750659,2.853208,2.982756,2.835137,3.230856,1.918642,1.807952,3.461116,3.368966,3.366687,3.216152,3.402136,2.525358,3.26533,3.418835,4.015846,3.786067,1.553896,1.425257,2.061296,2.17059,2.578676,2.016288,1.808754,2.009763,2.508751,2.623607,2.299569,2.644949,1.95967,1.921027,1.806624,1.844009,3.993177,3.784052,2.652452,2.716793,2.218215,2.178721,2.564392,2.975773,2.804962,3.569081,2.518824,3.163756,3.140027,3.053639,1.587173,1.852201,1.883482,2.638498,1.866431,2.531686,1.55358,1.709256,1.350349,1.540955,3.688033,3.52615,443923.5939,24462.68263,25796.76068,9736.661385,12760.55812,2523.570556,1826.250764
